new_index,County,BU / ACRE
1990-Norman County,NORMAN,27.0
1990-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,25.0
1990-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,27.8
1990-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,19.3
1990-Otter Tail County,OTTER TAIL,32.0
1990-Pine County,PINE,32.0
1990-Pipestone County,PIPESTONE,40.0
1990-Polk County,POLK,23.0
1990-Pope County,POPE,33.0
1990-Red Lake County,RED LAKE,23.0
1990-Redwood County,REDWOOD,44.0
1990-Renville County,RENVILLE,43.0
1990-Rice County,RICE,43.0
1990-Rock County,ROCK,38.0
1990-Roseau County,ROSEAU,22.0
1990-Scott County,SCOTT,39.0
1990-Sherburne County,SHERBURNE,30.0
1990-Sibley County,SIBLEY,42.0
1990-Stearns County,STEARNS,37.0
1990-Steele County,STEELE,40.0
1990-Stevens County,STEVENS,34.0
1990-Swift County,SWIFT,36.0
1990-Todd County,TODD,32.0
1990-Traverse County,TRAVERSE,33.0
1990-Waseca County,WASECA,41.0
1990-Washington County,WASHINGTON,38.0
1990-Watonwan County,WATONWAN,45.0
1990-Wilkin County,WILKIN,23.0
1990-Wright County,WRIGHT,39.0
1990-Yellow Medicine County,YELLOW MEDICINE,42.0
1991-Aitkin County,AITKIN,29.0
1991-Anoka County,ANOKA,30.0
1991-Becker County,BECKER,35.0
1991-Benton County,BENTON,29.0
1991-Big Stone County,BIG STONE,38.0
1991-Blue Earth County,BLUE EARTH,30.0
1991-Brown County,BROWN,37.0
1991-Carver County,CARVER,41.0
1991-Chippewa County,CHIPPEWA,40.0
1991-Chisago County,CHISAGO,28.0
1991-Clay County,CLAY,34.0
1991-Cottonwood County,COTTONWOOD,34.0
1991-Douglas County,DOUGLAS,34.0
1991-Faribault County,FARIBAULT,31.0
1991-Freeborn County,FREEBORN,37.0
1991-Grant County,GRANT,37.0
1991-Hennepin County,HENNEPIN,39.0
1991-Isanti County,ISANTI,28.0
1991-Jackson County,JACKSON,33.0
1991-Kanabec County,KANABEC,32.0
1991-Kandiyohi County,KANDIYOHI,37.0
1991-Lac Qui Parle County,LAC QUI PARLE,37.0
1991-Lake Of The Woods County,LAKE OF THE WOODS,25.0
1991-Le Sueur County,LE SUEUR,37.0
1991-Lincoln County,LINCOLN,39.0
1991-Lyon County,LYON,41.0
1991-Mahnomen County,MAHNOMEN,36.0
1991-Marshall County,MARSHALL,34.0
1991-Martin County,MARTIN,30.0
1991-Mcleod County,MCLEOD,40.0
1991-Meeker County,MEEKER,38.0
1991-Mille Lacs County,MILLE LACS,32.0
1991-Murray County,MURRAY,36.0
1991-Nicollet County,NICOLLET,40.0
1991-Nobles County,NOBLES,37.0
1991-Norman County,NORMAN,36.0
1991-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,32.9
1991-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,30.0
1991-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,34.9
1991-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,31.1
1991-Otter Tail County,OTTER TAIL,31.0
1991-Pine County,PINE,28.0
1991-Pipestone County,PIPESTONE,37.0
1991-Polk County,POLK,37.0
1991-Pope County,POPE,37.0
1991-Red Lake County,RED LAKE,34.0
1991-Redwood County,REDWOOD,38.0
1991-Renville County,RENVILLE,40.0
1991-Rice County,RICE,32.0
1991-Rock County,ROCK,38.0
1991-Roseau County,ROSEAU,26.0
1991-Scott County,SCOTT,39.0
1991-Sherburne County,SHERBURNE,30.0
1991-Sibley County,SIBLEY,40.0
1991-Stearns County,STEARNS,41.0
1991-Steele County,STEELE,39.0
1991-Stevens County,STEVENS,40.0
1991-Swift County,SWIFT,38.0
1991-Todd County,TODD,31.0
1991-Traverse County,TRAVERSE,36.0
1991-Waseca County,WASECA,36.0
1991-Washington County,WASHINGTON,40.0
1991-Watonwan County,WATONWAN,28.0
1991-Wilkin County,WILKIN,34.0
1991-Wright County,WRIGHT,41.0
1991-Yellow Medicine County,YELLOW MEDICINE,40.0
1992-Aitkin County,AITKIN,11.0
1992-Anoka County,ANOKA,20.0
1992-Becker County,BECKER,21.0
1992-Benton County,BENTON,20.0
1992-Big Stone County,BIG STONE,25.0
1992-Blue Earth County,BLUE EARTH,39.0
1992-Brown County,BROWN,38.0
1992-Carver County,CARVER,31.0
1992-Chippewa County,CHIPPEWA,31.0
1992-Chisago County,CHISAGO,18.0
1992-Clay County,CLAY,28.0
1992-Cottonwood County,COTTONWOOD,36.0
1992-Douglas County,DOUGLAS,18.0
1992-Faribault County,FARIBAULT,39.0
1992-Freeborn County,FREEBORN,36.0
1992-Grant County,GRANT,28.0
1992-Hennepin County,HENNEPIN,29.0
1992-Isanti County,ISANTI,15.0
1992-Jackson County,JACKSON,36.0
1992-Kanabec County,KANABEC,18.0
1992-Kandiyohi County,KANDIYOHI,29.0
1992-Lac Qui Parle County,LAC QUI PARLE,28.0
1992-Lake Of The Woods County,LAKE OF THE WOODS,7.0
1992-Le Sueur County,LE SUEUR,35.0
1992-Lincoln County,LINCOLN,25.0
1992-Lyon County,LYON,36.0
1992-Mahnomen County,MAHNOMEN,22.0
1992-Marshall County,MARSHALL,19.0
1992-Martin County,MARTIN,38.0
1992-Mcleod County,MCLEOD,33.0
1992-Meeker County,MEEKER,28.0
1992-Mille Lacs County,MILLE LACS,18.0
1992-Murray County,MURRAY,33.0
1992-Nicollet County,NICOLLET,40.0
1992-Nobles County,NOBLES,29.0
1992-Norman County,NORMAN,25.0
1992-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,20.0
1992-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,15.1
1992-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,15.5
1992-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,
1992-Otter Tail County,OTTER TAIL,22.0
1992-Pennington County,PENNINGTON,20.0
1992-Pine County,PINE,18.0
1992-Pipestone County,PIPESTONE,23.0
1992-Polk County,POLK,22.0
1992-Pope County,POPE,25.0
1992-Red Lake County,RED LAKE,18.0
1992-Redwood County,REDWOOD,39.0
1992-Renville County,RENVILLE,34.0
1992-Rice County,RICE,37.0
1992-Rock County,ROCK,28.0
1992-Roseau County,ROSEAU,12.0
1992-Scott County,SCOTT,33.0
1992-Sherburne County,SHERBURNE,21.0
1992-Sibley County,SIBLEY,37.0
1992-Stearns County,STEARNS,23.0
1992-Steele County,STEELE,33.0
1992-Stevens County,STEVENS,26.0
1992-Swift County,SWIFT,28.0
1992-Todd County,TODD,15.0
1992-Traverse County,TRAVERSE,30.0
1992-Waseca County,WASECA,38.0
1992-Washington County,WASHINGTON,30.0
1992-Watonwan County,WATONWAN,39.0
1992-Wilkin County,WILKIN,30.0
1992-Wright County,WRIGHT,29.0
1992-Yellow Medicine County,YELLOW MEDICINE,32.0
1993-Anoka County,ANOKA,25.0
1993-Becker County,BECKER,17.0
1993-Benton County,BENTON,28.0
1993-Big Stone County,BIG STONE,19.0
1993-Blue Earth County,BLUE EARTH,31.0
1993-Brown County,BROWN,25.0
1993-Carver County,CARVER,29.0
1993-Chippewa County,CHIPPEWA,21.0
1993-Chisago County,CHISAGO,19.0
1993-Clay County,CLAY,20.0
1993-Cottonwood County,COTTONWOOD,19.0
1993-Douglas County,DOUGLAS,21.0
1993-Faribault County,FARIBAULT,25.0
1993-Freeborn County,FREEBORN,24.0
1993-Grant County,GRANT,20.0
1993-Hennepin County,HENNEPIN,29.0
1993-Isanti County,ISANTI,26.0
1993-Jackson County,JACKSON,20.0
1993-Kanabec County,KANABEC,28.0
1993-Kandiyohi County,KANDIYOHI,21.0
1993-Lac Qui Parle County,LAC QUI PARLE,20.0
1993-Le Sueur County,LE SUEUR,31.0
1993-Lincoln County,LINCOLN,13.0
1993-Lyon County,LYON,17.0
1993-Mahnomen County,MAHNOMEN,19.0
1993-Marshall County,MARSHALL,24.0
1993-Martin County,MARTIN,22.0
1993-Mcleod County,MCLEOD,27.0
1993-Meeker County,MEEKER,25.0
1993-Mille Lacs County,MILLE LACS,25.0
1993-Murray County,MURRAY,13.0
1993-Nicollet County,NICOLLET,31.0
1993-Nobles County,NOBLES,12.0
1993-Norman County,NORMAN,28.0
1993-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,19.1
1993-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,19.3
1993-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,19.5
1993-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,23.0
1993-Otter Tail County,OTTER TAIL,24.0
1993-Pine County,PINE,25.0
1993-Pipestone County,PIPESTONE,13.0
1993-Polk County,POLK,28.0
1993-Pope County,POPE,23.0
1993-Red Lake County,RED LAKE,25.0
1993-Redwood County,REDWOOD,23.0
1993-Renville County,RENVILLE,22.0
1993-Rice County,RICE,34.0
1993-Rock County,ROCK,11.0
1993-Roseau County,ROSEAU,13.0
1993-Scott County,SCOTT,37.0
1993-Sherburne County,SHERBURNE,26.0
1993-Sibley County,SIBLEY,28.0
1993-Stearns County,STEARNS,20.0
1993-Steele County,STEELE,23.0
1993-Stevens County,STEVENS,23.0
1993-Swift County,SWIFT,22.0
1993-Todd County,TODD,20.0
1993-Traverse County,TRAVERSE,17.0
1993-Waseca County,WASECA,26.0
1993-Washington County,WASHINGTON,39.0
1993-Watonwan County,WATONWAN,28.0
1993-Wilkin County,WILKIN,21.0
1993-Wright County,WRIGHT,33.0
1993-Yellow Medicine County,YELLOW MEDICINE,23.0
1994-Anoka County,ANOKA,32.0
1994-Becker County,BECKER,26.0
1994-Benton County,BENTON,35.0
1994-Big Stone County,BIG STONE,29.0
1994-Blue Earth County,BLUE EARTH,44.0
1994-Brown County,BROWN,44.0
1994-Carver County,CARVER,38.0
1994-Chippewa County,CHIPPEWA,39.0
1994-Chisago County,CHISAGO,28.0
1994-Clay County,CLAY,29.0
1994-Cottonwood County,COTTONWOOD,42.0
1994-Douglas County,DOUGLAS,32.0
1994-Faribault County,FARIBAULT,43.0
1994-Freeborn County,FREEBORN,44.0
1994-Grant County,GRANT,33.0
1994-Hennepin County,HENNEPIN,42.0
1994-Isanti County,ISANTI,32.0
1994-Jackson County,JACKSON,40.0
1994-Kanabec County,KANABEC,30.0
1994-Kandiyohi County,KANDIYOHI,43.0
1994-Lac Qui Parle County,LAC QUI PARLE,36.0
1994-Le Sueur County,LE SUEUR,42.0
1994-Lincoln County,LINCOLN,39.0
1994-Lyon County,LYON,41.0
1994-Mahnomen County,MAHNOMEN,31.0
1994-Marshall County,MARSHALL,31.0
1994-Martin County,MARTIN,43.0
1994-Mcleod County,MCLEOD,42.0
1994-Meeker County,MEEKER,44.0
1994-Mille Lacs County,MILLE LACS,28.0
1994-Murray County,MURRAY,42.0
1994-Nicollet County,NICOLLET,44.0
1994-Nobles County,NOBLES,41.0
1994-Norman County,NORMAN,30.0
1994-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,27.2
1994-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,31.0
1994-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,24.9
1994-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,30.7
1994-Otter Tail County,OTTER TAIL,35.0
1994-Pine County,PINE,33.0
1994-Pipestone County,PIPESTONE,40.0
1994-Polk County,POLK,27.0
1994-Pope County,POPE,34.0
1994-Red Lake County,RED LAKE,28.0
1994-Redwood County,REDWOOD,43.0
1994-Renville County,RENVILLE,44.0
1994-Rice County,RICE,44.0
1994-Rock County,ROCK,44.0
1994-Roseau County,ROSEAU,28.0
1994-Scott County,SCOTT,43.0
1994-Sherburne County,SHERBURNE,37.0
1994-Sibley County,SIBLEY,43.0
1994-Stearns County,STEARNS,35.0
1994-Steele County,STEELE,44.0
1994-Stevens County,STEVENS,33.0
1994-Swift County,SWIFT,37.0
1994-Todd County,TODD,30.0
1994-Traverse County,TRAVERSE,27.0
1994-Waseca County,WASECA,44.0
1994-Washington County,WASHINGTON,40.0
1994-Watonwan County,WATONWAN,43.0
1994-Wilkin County,WILKIN,34.0
1994-Wright County,WRIGHT,41.0
1994-Yellow Medicine County,YELLOW MEDICINE,39.0
1995-Aitkin County,AITKIN,33.0
1995-Anoka County,ANOKA,33.0
1995-Becker County,BECKER,31.0
1995-Benton County,BENTON,34.0
1995-Big Stone County,BIG STONE,29.0
1995-Blue Earth County,BLUE EARTH,43.0
1995-Brown County,BROWN,44.0
1995-Carver County,CARVER,44.0
1995-Chippewa County,CHIPPEWA,37.0
1995-Chisago County,CHISAGO,28.0
1995-Clay County,CLAY,31.0
1995-Cottonwood County,COTTONWOOD,43.0
1995-Douglas County,DOUGLAS,34.0
1995-Faribault County,FARIBAULT,46.0
1995-Freeborn County,FREEBORN,46.0
1995-Grant County,GRANT,38.0
1995-Hennepin County,HENNEPIN,40.0
1995-Isanti County,ISANTI,33.0
1995-Jackson County,JACKSON,42.0
1995-Kanabec County,KANABEC,31.0
1995-Kandiyohi County,KANDIYOHI,42.0
1995-Lac Qui Parle County,LAC QUI PARLE,33.0
1995-Le Sueur County,LE SUEUR,46.0
1995-Lincoln County,LINCOLN,31.0
1995-Lyon County,LYON,37.0
1995-Mahnomen County,MAHNOMEN,31.0
1995-Marshall County,MARSHALL,27.0
1995-Martin County,MARTIN,46.0
1995-Mcleod County,MCLEOD,44.0
1995-Meeker County,MEEKER,39.0
1995-Mille Lacs County,MILLE LACS,33.0
1995-Murray County,MURRAY,40.0
1995-Nicollet County,NICOLLET,48.0
1995-Nobles County,NOBLES,41.0
1995-Norman County,NORMAN,30.0
1995-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,31.0
1995-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,31.0
1995-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,37.0
1995-Otter Tail County,OTTER TAIL,38.0
1995-Pine County,PINE,34.0
1995-Pipestone County,PIPESTONE,35.0
1995-Polk County,POLK,30.0
1995-Pope County,POPE,38.0
1995-Red Lake County,RED LAKE,25.0
1995-Redwood County,REDWOOD,43.0
1995-Renville County,RENVILLE,44.0
1995-Rice County,RICE,47.0
1995-Rock County,ROCK,41.0
1995-Roseau County,ROSEAU,30.0
1995-Scott County,SCOTT,43.0
1995-Sherburne County,SHERBURNE,31.0
1995-Sibley County,SIBLEY,47.0
1995-Stearns County,STEARNS,37.0
1995-Steele County,STEELE,46.0
1995-Stevens County,STEVENS,39.0
1995-Swift County,SWIFT,32.0
1995-Todd County,TODD,32.0
1995-Traverse County,TRAVERSE,34.0
1995-Waseca County,WASECA,45.0
1995-Washington County,WASHINGTON,41.0
1995-Watonwan County,WATONWAN,46.0
1995-Wilkin County,WILKIN,30.0
1995-Wright County,WRIGHT,39.0
1995-Yellow Medicine County,YELLOW MEDICINE,36.0
1996-Aitkin County,AITKIN,28.0
1996-Anoka County,ANOKA,20.0
1996-Becker County,BECKER,30.0
1996-Benton County,BENTON,27.0
1996-Big Stone County,BIG STONE,32.0
1996-Blue Earth County,BLUE EARTH,42.0
1996-Brown County,BROWN,44.0
1996-Carver County,CARVER,41.0
1996-Chippewa County,CHIPPEWA,37.0
1996-Chisago County,CHISAGO,21.0
1996-Clay County,CLAY,30.0
1996-Cottonwood County,COTTONWOOD,43.0
1996-Douglas County,DOUGLAS,30.0
1996-Faribault County,FARIBAULT,43.0
1996-Freeborn County,FREEBORN,42.0
1996-Grant County,GRANT,35.0
1996-Hennepin County,HENNEPIN,36.0
1996-Isanti County,ISANTI,21.0
1996-Jackson County,JACKSON,43.0
1996-Kanabec County,KANABEC,20.0
1996-Kandiyohi County,KANDIYOHI,36.0
1996-Kittson County,KITTSON,18.0
1996-Lac Qui Parle County,LAC QUI PARLE,34.0
1996-Le Sueur County,LE SUEUR,39.0
1996-Lincoln County,LINCOLN,32.0
1996-Lyon County,LYON,40.0
1996-Mahnomen County,MAHNOMEN,34.0
1996-Marshall County,MARSHALL,29.0
1996-Martin County,MARTIN,43.0
1996-Mcleod County,MCLEOD,38.0
1996-Meeker County,MEEKER,35.0
1996-Mille Lacs County,MILLE LACS,29.0
1996-Murray County,MURRAY,38.0
1996-Nicollet County,NICOLLET,42.0
1996-Nobles County,NOBLES,40.0
1996-Norman County,NORMAN,29.0
1996-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,30.0
1996-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,22.0
1996-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,34.0
1996-Otter Tail County,OTTER TAIL,32.0
1996-Pennington County,PENNINGTON,25.0
1996-Pine County,PINE,23.0
1996-Pipestone County,PIPESTONE,36.0
1996-Polk County,POLK,28.0
1996-Pope County,POPE,33.0
1996-Red Lake County,RED LAKE,25.0
1996-Redwood County,REDWOOD,43.0
1996-Renville County,RENVILLE,41.0
1996-Rice County,RICE,39.0
1996-Rock County,ROCK,42.0
1996-Scott County,SCOTT,39.0
1996-Sherburne County,SHERBURNE,27.0
1996-Sibley County,SIBLEY,43.0
1996-Stearns County,STEARNS,32.0
1996-Steele County,STEELE,39.0
1996-Stevens County,STEVENS,34.0
1996-Swift County,SWIFT,36.0
1996-Todd County,TODD,25.0
1996-Traverse County,TRAVERSE,33.0
1996-Waseca County,WASECA,41.0
1996-Washington County,WASHINGTON,34.0
1996-Watonwan County,WATONWAN,43.0
1996-Wilkin County,WILKIN,30.0
1996-Wright County,WRIGHT,34.0
1996-Yellow Medicine County,YELLOW MEDICINE,38.0
1997-Aitkin County,AITKIN,26.0
1997-Anoka County,ANOKA,28.0
1997-Becker County,BECKER,32.0
1997-Benton County,BENTON,35.0
1997-Big Stone County,BIG STONE,35.0
1997-Blue Earth County,BLUE EARTH,43.0
1997-Brown County,BROWN,43.0
1997-Carver County,CARVER,40.0
1997-Chippewa County,CHIPPEWA,37.0
1997-Chisago County,CHISAGO,30.0
1997-Clay County,CLAY,34.0
1997-Clearwater County,CLEARWATER,28.0
1997-Cottonwood County,COTTONWOOD,42.0
1997-Douglas County,DOUGLAS,36.0
1997-Faribault County,FARIBAULT,44.0
1997-Freeborn County,FREEBORN,45.0
1997-Grant County,GRANT,38.0
1997-Hennepin County,HENNEPIN,38.0
1997-Isanti County,ISANTI,27.0
1997-Jackson County,JACKSON,41.0
1997-Kanabec County,KANABEC,31.0
1997-Kandiyohi County,KANDIYOHI,38.0
1997-Kittson County,KITTSON,29.0
1997-Lac Qui Parle County,LAC QUI PARLE,37.0
1997-Le Sueur County,LE SUEUR,41.0
1997-Lincoln County,LINCOLN,32.0
1997-Lyon County,LYON,37.0
1997-Mahnomen County,MAHNOMEN,33.0
1997-Marshall County,MARSHALL,32.0
1997-Martin County,MARTIN,44.0
1997-Mcleod County,MCLEOD,36.0
1997-Meeker County,MEEKER,35.0
1997-Mille Lacs County,MILLE LACS,32.0
1997-Morrison County,MORRISON,36.0
1997-Murray County,MURRAY,37.0
1997-Nicollet County,NICOLLET,42.0
1997-Nobles County,NOBLES,39.0
1997-Norman County,NORMAN,29.0
1997-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,30.4
1997-Otter Tail County,OTTER TAIL,35.0
1997-Pennington County,PENNINGTON,29.0
1997-Pine County,PINE,33.0
1997-Pipestone County,PIPESTONE,35.0
1997-Polk County,POLK,30.0
1997-Pope County,POPE,38.0
1997-Red Lake County,RED LAKE,29.0
1997-Redwood County,REDWOOD,41.0
1997-Renville County,RENVILLE,40.0
1997-Rice County,RICE,43.0
1997-Rock County,ROCK,40.0
1997-Roseau County,ROSEAU,25.0
1997-Scott County,SCOTT,42.0
1997-Sherburne County,SHERBURNE,36.0
1997-Sibley County,SIBLEY,38.0
1997-Stearns County,STEARNS,39.0
1997-Steele County,STEELE,42.0
1997-Stevens County,STEVENS,39.0
1997-Swift County,SWIFT,36.0
1997-Todd County,TODD,34.0
1997-Traverse County,TRAVERSE,37.0
1997-Wadena County,WADENA,36.0
1997-Waseca County,WASECA,43.0
1997-Washington County,WASHINGTON,39.0
1997-Watonwan County,WATONWAN,43.0
1997-Wilkin County,WILKIN,34.0
1997-Wright County,WRIGHT,38.0
1997-Yellow Medicine County,YELLOW MEDICINE,37.0
1998-Anoka County,ANOKA,31.0
1998-Becker County,BECKER,28.0
1998-Benton County,BENTON,37.0
1998-Big Stone County,BIG STONE,37.0
1998-Blue Earth County,BLUE EARTH,49.0
1998-Brown County,BROWN,42.0
1998-Carver County,CARVER,51.0
1998-Chippewa County,CHIPPEWA,44.0
1998-Chisago County,CHISAGO,36.0
1998-Clay County,CLAY,31.0
1998-Clearwater County,CLEARWATER,28.0
1998-Cottonwood County,COTTONWOOD,46.0
1998-Douglas County,DOUGLAS,35.0
1998-Faribault County,FARIBAULT,46.0
1998-Freeborn County,FREEBORN,46.0
1998-Grant County,GRANT,36.0
1998-Hennepin County,HENNEPIN,44.0
1998-Isanti County,ISANTI,33.0
1998-Jackson County,JACKSON,44.0
1998-Kanabec County,KANABEC,29.0
1998-Kandiyohi County,KANDIYOHI,45.0
1998-Kittson County,KITTSON,29.0
1998-Lac Qui Parle County,LAC QUI PARLE,40.0
1998-Le Sueur County,LE SUEUR,47.0
1998-Lincoln County,LINCOLN,41.0
1998-Lyon County,LYON,44.0
1998-Mahnomen County,MAHNOMEN,34.0
1998-Marshall County,MARSHALL,29.0
1998-Martin County,MARTIN,47.0
1998-Mcleod County,MCLEOD,47.0
1998-Meeker County,MEEKER,39.0
1998-Mille Lacs County,MILLE LACS,29.0
1998-Morrison County,MORRISON,26.0
1998-Murray County,MURRAY,46.0
1998-Nicollet County,NICOLLET,48.0
1998-Nobles County,NOBLES,47.0
1998-Norman County,NORMAN,31.0
1998-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,29.7
1998-Otter Tail County,OTTER TAIL,31.0
1998-Pennington County,PENNINGTON,24.0
1998-Pine County,PINE,28.0
1998-Pipestone County,PIPESTONE,42.0
1998-Polk County,POLK,31.0
1998-Pope County,POPE,39.0
1998-Red Lake County,RED LAKE,28.0
1998-Redwood County,REDWOOD,43.0
1998-Renville County,RENVILLE,45.0
1998-Rice County,RICE,47.0
1998-Rock County,ROCK,45.0
1998-Roseau County,ROSEAU,25.0
1998-Scott County,SCOTT,42.0
1998-Sherburne County,SHERBURNE,31.0
1998-Sibley County,SIBLEY,47.0
1998-Stearns County,STEARNS,43.0
1998-Steele County,STEELE,49.0
1998-Stevens County,STEVENS,40.0
1998-Swift County,SWIFT,39.0
1998-Todd County,TODD,28.0
1998-Traverse County,TRAVERSE,37.0
1998-Wadena County,WADENA,28.0
1998-Waseca County,WASECA,48.0
1998-Washington County,WASHINGTON,41.0
1998-Watonwan County,WATONWAN,45.0
1998-Wilkin County,WILKIN,30.0
1998-Wright County,WRIGHT,44.0
1998-Yellow Medicine County,YELLOW MEDICINE,41.0
1999-Anoka County,ANOKA,37.0
1999-Becker County,BECKER,28.0
1999-Benton County,BENTON,40.0
1999-Big Stone County,BIG STONE,39.0
1999-Blue Earth County,BLUE EARTH,45.0
1999-Brown County,BROWN,45.0
1999-Carver County,CARVER,50.0
1999-Chippewa County,CHIPPEWA,45.0
1999-Chisago County,CHISAGO,35.0
1999-Clay County,CLAY,35.0
1999-Clearwater County,CLEARWATER,29.0
1999-Cottonwood County,COTTONWOOD,43.0
1999-Douglas County,DOUGLAS,41.0
1999-Faribault County,FARIBAULT,43.0
1999-Freeborn County,FREEBORN,41.0
1999-Grant County,GRANT,41.0
1999-Hennepin County,HENNEPIN,41.0
1999-Isanti County,ISANTI,33.0
1999-Jackson County,JACKSON,42.0
1999-Kanabec County,KANABEC,37.0
1999-Kandiyohi County,KANDIYOHI,46.0
1999-Kittson County,KITTSON,34.0
1999-Lac Qui Parle County,LAC QUI PARLE,40.0
1999-Le Sueur County,LE SUEUR,45.0
1999-Lincoln County,LINCOLN,38.0
1999-Lyon County,LYON,43.0
1999-Mahnomen County,MAHNOMEN,28.0
1999-Marshall County,MARSHALL,23.0
1999-Martin County,MARTIN,42.0
1999-Mcleod County,MCLEOD,48.0
1999-Meeker County,MEEKER,43.0
1999-Mille Lacs County,MILLE LACS,37.0
1999-Morrison County,MORRISON,40.0
1999-Murray County,MURRAY,43.0
1999-Nicollet County,NICOLLET,49.0
1999-Nobles County,NOBLES,43.0
1999-Norman County,NORMAN,30.0
1999-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,33.0
1999-Otter Tail County,OTTER TAIL,41.0
1999-Pennington County,PENNINGTON,26.0
1999-Pine County,PINE,36.0
1999-Pipestone County,PIPESTONE,42.0
1999-Polk County,POLK,30.0
1999-Pope County,POPE,43.0
1999-Red Lake County,RED LAKE,26.0
1999-Redwood County,REDWOOD,46.0
1999-Renville County,RENVILLE,47.0
1999-Rice County,RICE,48.0
1999-Rock County,ROCK,49.0
1999-Roseau County,ROSEAU,25.0
1999-Scott County,SCOTT,43.0
1999-Sherburne County,SHERBURNE,37.0
1999-Sibley County,SIBLEY,48.0
1999-Stearns County,STEARNS,42.0
1999-Steele County,STEELE,43.0
1999-Stevens County,STEVENS,41.0
1999-Swift County,SWIFT,41.0
1999-Todd County,TODD,39.0
1999-Traverse County,TRAVERSE,40.0
1999-Wadena County,WADENA,36.0
1999-Waseca County,WASECA,45.0
1999-Washington County,WASHINGTON,43.0
1999-Watonwan County,WATONWAN,44.0
1999-Wilkin County,WILKIN,39.0
1999-Wright County,WRIGHT,43.0
1999-Yellow Medicine County,YELLOW MEDICINE,43.0
2000-Anoka County,ANOKA,27.0
2000-Becker County,BECKER,30.0
2000-Benton County,BENTON,33.0
2000-Big Stone County,BIG STONE,39.0
2000-Blue Earth County,BLUE EARTH,45.0
2000-Brown County,BROWN,45.0
2000-Carver County,CARVER,50.0
2000-Chippewa County,CHIPPEWA,42.0
2000-Chisago County,CHISAGO,30.0
2000-Clay County,CLAY,33.0
2000-Clearwater County,CLEARWATER,30.0
2000-Cottonwood County,COTTONWOOD,42.0
2000-Douglas County,DOUGLAS,37.0
2000-Faribault County,FARIBAULT,46.0
2000-Freeborn County,FREEBORN,45.0
2000-Grant County,GRANT,38.0
2000-Hennepin County,HENNEPIN,40.0
2000-Isanti County,ISANTI,27.0
2000-Jackson County,JACKSON,42.0
2000-Kanabec County,KANABEC,33.0
2000-Kandiyohi County,KANDIYOHI,42.0
2000-Kittson County,KITTSON,31.0
2000-Lac Qui Parle County,LAC QUI PARLE,38.0
2000-Le Sueur County,LE SUEUR,48.0
2000-Lincoln County,LINCOLN,39.0
2000-Lyon County,LYON,40.0
2000-Mahnomen County,MAHNOMEN,34.0
2000-Marshall County,MARSHALL,31.0
2000-Martin County,MARTIN,45.0
2000-Mcleod County,MCLEOD,46.0
2000-Meeker County,MEEKER,40.0
2000-Mille Lacs County,MILLE LACS,34.0
2000-Morrison County,MORRISON,34.0
2000-Murray County,MURRAY,43.0
2000-Nicollet County,NICOLLET,48.0
2000-Nobles County,NOBLES,44.0
2000-Norman County,NORMAN,32.0
2000-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,26.5
2000-Otter Tail County,OTTER TAIL,36.0
2000-Pennington County,PENNINGTON,27.0
2000-Pine County,PINE,32.0
2000-Pipestone County,PIPESTONE,40.0
2000-Polk County,POLK,32.0
2000-Pope County,POPE,41.0
2000-Red Lake County,RED LAKE,31.0
2000-Redwood County,REDWOOD,43.0
2000-Renville County,RENVILLE,45.0
2000-Rice County,RICE,48.0
2000-Rock County,ROCK,47.0
2000-Roseau County,ROSEAU,30.0
2000-Scott County,SCOTT,51.0
2000-Sherburne County,SHERBURNE,31.0
2000-Sibley County,SIBLEY,47.0
2000-Stearns County,STEARNS,37.0
2000-Steele County,STEELE,46.0
2000-Stevens County,STEVENS,42.0
2000-Swift County,SWIFT,39.0
