new_index,County,BU / ACRE
1987-Wilkin County,WILKIN,97.0
1987-Wright County,WRIGHT,105.0
1987-Yellow Medicine County,YELLOW MEDICINE,117.0
1988-Aitkin County,AITKIN,88.0
1988-Anoka County,ANOKA,36.0
1988-Becker County,BECKER,81.0
1988-Beltrami County,BELTRAMI,74.0
1988-Benton County,BENTON,83.0
1988-Big Stone County,BIG STONE,38.0
1988-Blue Earth County,BLUE EARTH,90.0
1988-Brown County,BROWN,71.0
1988-Carlton County,CARLTON,79.0
1988-Carver County,CARVER,40.0
1988-Cass County,CASS,73.0
1988-Chippewa County,CHIPPEWA,47.0
1988-Chisago County,CHISAGO,46.0
1988-Clay County,CLAY,65.0
1988-Clearwater County,CLEARWATER,64.0
1988-Cottonwood County,COTTONWOOD,84.0
1988-Crow Wing County,CROW WING,37.0
1988-Douglas County,DOUGLAS,36.0
1988-Faribault County,FARIBAULT,108.0
1988-Freeborn County,FREEBORN,104.0
1988-Grant County,GRANT,63.0
1988-Hennepin County,HENNEPIN,35.0
1988-Hubbard County,HUBBARD,64.0
1988-Isanti County,ISANTI,66.0
1988-Itasca County,ITASCA,83.0
1988-Jackson County,JACKSON,99.0
1988-Kanabec County,KANABEC,59.0
1988-Kandiyohi County,KANDIYOHI,63.0
1988-Kittson County,KITTSON,35.0
1988-Koochiching County,KOOCHICHING,82.0
1988-Lac Qui Parle County,LAC QUI PARLE,38.0
1988-Lake Of The Woods County,LAKE OF THE WOODS,59.0
1988-Le Sueur County,LE SUEUR,70.0
1988-Lincoln County,LINCOLN,51.0
1988-Lyon County,LYON,56.0
1988-Mahnomen County,MAHNOMEN,73.0
1988-Marshall County,MARSHALL,40.0
1988-Martin County,MARTIN,106.0
1988-Mcleod County,MCLEOD,74.0
1988-Meeker County,MEEKER,56.0
1988-Mille Lacs County,MILLE LACS,45.0
1988-Morrison County,MORRISON,52.0
1988-Murray County,MURRAY,81.0
1988-Nicollet County,NICOLLET,64.0
1988-Nobles County,NOBLES,90.0
1988-Norman County,NORMAN,72.0
1988-Otter Tail County,OTTER TAIL,56.0
1988-Pennington County,PENNINGTON,51.0
1988-Pine County,PINE,42.0
1988-Pipestone County,PIPESTONE,53.0
1988-Polk County,POLK,69.0
1988-Pope County,POPE,63.0
1988-Ramsey County,RAMSEY,77.0
1988-Red Lake County,RED LAKE,56.0
1988-Redwood County,REDWOOD,65.0
1988-Renville County,RENVILLE,60.0
1988-Rice County,RICE,74.0
1988-Rock County,ROCK,81.0
1988-Roseau County,ROSEAU,62.0
1988-Scott County,SCOTT,73.0
1988-Sherburne County,SHERBURNE,80.0
1988-Sibley County,SIBLEY,70.0
1988-St. Louis County,ST. LOUIS,50.0
1988-Stearns County,STEARNS,66.0
1988-Steele County,STEELE,86.0
1988-Stevens County,STEVENS,59.0
1988-Swift County,SWIFT,72.0
1988-Todd County,TODD,75.0
1988-Traverse County,TRAVERSE,36.0
1988-Wadena County,WADENA,57.0
1988-Waseca County,WASECA,95.0
1988-Washington County,WASHINGTON,30.0
1988-Watonwan County,WATONWAN,91.0
1988-Wilkin County,WILKIN,67.0
1988-Wright County,WRIGHT,47.0
1988-Yellow Medicine County,YELLOW MEDICINE,50.0
1989-Aitkin County,AITKIN,75.0
1989-Anoka County,ANOKA,89.0
1989-Becker County,BECKER,78.0
1989-Beltrami County,BELTRAMI,88.0
1989-Benton County,BENTON,99.0
1989-Big Stone County,BIG STONE,116.0
1989-Blue Earth County,BLUE EARTH,138.0
1989-Brown County,BROWN,140.0
1989-Carver County,CARVER,145.0
1989-Cass County,CASS,85.0
1989-Chippewa County,CHIPPEWA,109.0
1989-Chisago County,CHISAGO,95.0
1989-Clay County,CLAY,58.0
1989-Clearwater County,CLEARWATER,85.0
1989-Cottonwood County,COTTONWOOD,134.0
1989-Crow Wing County,CROW WING,48.0
1989-Douglas County,DOUGLAS,67.0
1989-Faribault County,FARIBAULT,148.0
1989-Freeborn County,FREEBORN,147.0
1989-Grant County,GRANT,101.0
1989-Hennepin County,HENNEPIN,115.0
1989-Hubbard County,HUBBARD,108.0
1989-Isanti County,ISANTI,93.0
1989-Jackson County,JACKSON,139.0
1989-Kanabec County,KANABEC,65.0
1989-Kandiyohi County,KANDIYOHI,108.0
1989-Kittson County,KITTSON,75.0
1989-Lac Qui Parle County,LAC QUI PARLE,118.0
1989-Le Sueur County,LE SUEUR,142.0
1989-Lincoln County,LINCOLN,113.0
1989-Lyon County,LYON,114.0
1989-Mahnomen County,MAHNOMEN,64.0
1989-Marshall County,MARSHALL,54.0
1989-Martin County,MARTIN,147.0
1989-Mcleod County,MCLEOD,134.0
1989-Meeker County,MEEKER,101.0
1989-Mille Lacs County,MILLE LACS,78.0
1989-Morrison County,MORRISON,64.0
1989-Murray County,MURRAY,120.0
1989-Nicollet County,NICOLLET,149.0
1989-Nobles County,NOBLES,135.0
1989-Norman County,NORMAN,63.0
1989-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,63.7
1989-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,85.0
1989-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,
1989-Otter Tail County,OTTER TAIL,87.0
1989-Pennington County,PENNINGTON,67.0
1989-Pine County,PINE,70.0
1989-Pipestone County,PIPESTONE,108.0
1989-Polk County,POLK,55.0
1989-Pope County,POPE,104.0
1989-Red Lake County,RED LAKE,66.0
1989-Redwood County,REDWOOD,133.0
1989-Renville County,RENVILLE,136.0
1989-Rice County,RICE,142.0
1989-Rock County,ROCK,129.0
1989-Roseau County,ROSEAU,54.0
1989-Scott County,SCOTT,140.0
1989-Sherburne County,SHERBURNE,115.0
1989-Sibley County,SIBLEY,140.0
1989-Stearns County,STEARNS,78.0
1989-Steele County,STEELE,136.0
1989-Stevens County,STEVENS,126.0
1989-Swift County,SWIFT,120.0
1989-Todd County,TODD,80.0
1989-Traverse County,TRAVERSE,109.0
1989-Wadena County,WADENA,71.0
1989-Waseca County,WASECA,134.0
1989-Washington County,WASHINGTON,125.0
1989-Watonwan County,WATONWAN,138.0
1989-Wilkin County,WILKIN,85.0
1989-Wright County,WRIGHT,107.0
1989-Yellow Medicine County,YELLOW MEDICINE,114.0
1990-Aitkin County,AITKIN,73.0
1990-Anoka County,ANOKA,95.0
1990-Becker County,BECKER,72.0
1990-Beltrami County,BELTRAMI,70.0
1990-Benton County,BENTON,115.0
1990-Big Stone County,BIG STONE,101.0
1990-Blue Earth County,BLUE EARTH,137.0
1990-Brown County,BROWN,132.0
1990-Carver County,CARVER,127.0
1990-Cass County,CASS,65.0
1990-Chippewa County,CHIPPEWA,122.0
1990-Chisago County,CHISAGO,102.0
1990-Clay County,CLAY,82.0
1990-Clearwater County,CLEARWATER,78.0
1990-Cottonwood County,COTTONWOOD,124.0
1990-Crow Wing County,CROW WING,81.0
1990-Douglas County,DOUGLAS,92.0
1990-Faribault County,FARIBAULT,141.0
1990-Freeborn County,FREEBORN,140.0
1990-Grant County,GRANT,93.0
1990-Hennepin County,HENNEPIN,117.0
1990-Hubbard County,HUBBARD,112.0
1990-Isanti County,ISANTI,104.0
1990-Jackson County,JACKSON,133.0
1990-Kanabec County,KANABEC,102.0
1990-Kandiyohi County,KANDIYOHI,123.0
1990-Kittson County,KITTSON,58.0
1990-Lac Qui Parle County,LAC QUI PARLE,114.0
1990-Le Sueur County,LE SUEUR,137.0
1990-Lincoln County,LINCOLN,110.0
1990-Lyon County,LYON,114.0
1990-Mahnomen County,MAHNOMEN,66.0
1990-Marshall County,MARSHALL,51.0
1990-Martin County,MARTIN,138.0
1990-Mcleod County,MCLEOD,124.0
1990-Meeker County,MEEKER,118.0
1990-Mille Lacs County,MILLE LACS,95.0
1990-Morrison County,MORRISON,98.0
1990-Murray County,MURRAY,114.0
1990-Nicollet County,NICOLLET,139.0
1990-Nobles County,NOBLES,123.0
1990-Norman County,NORMAN,70.0
1990-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,129.0
1990-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,94.0
1990-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,73.8
1990-Otter Tail County,OTTER TAIL,88.0
1990-Pennington County,PENNINGTON,69.0
1990-Pine County,PINE,92.0
1990-Pipestone County,PIPESTONE,110.0
1990-Polk County,POLK,69.0
1990-Pope County,POPE,112.0
1990-Red Lake County,RED LAKE,71.0
1990-Redwood County,REDWOOD,128.0
1990-Renville County,RENVILLE,133.0
1990-Rice County,RICE,138.0
1990-Rock County,ROCK,118.0
1990-Roseau County,ROSEAU,89.0
1990-Scott County,SCOTT,133.0
1990-Sherburne County,SHERBURNE,112.0
1990-Sibley County,SIBLEY,130.0
1990-Stearns County,STEARNS,114.0
1990-Steele County,STEELE,136.0
1990-Stevens County,STEVENS,114.0
1990-Swift County,SWIFT,116.0
1990-Todd County,TODD,94.0
1990-Traverse County,TRAVERSE,111.0
1990-Wadena County,WADENA,75.0
1990-Waseca County,WASECA,135.0
1990-Washington County,WASHINGTON,124.0
1990-Watonwan County,WATONWAN,134.0
1990-Wilkin County,WILKIN,78.0
1990-Wright County,WRIGHT,122.0
1990-Yellow Medicine County,YELLOW MEDICINE,119.0
1991-Aitkin County,AITKIN,80.0
1991-Anoka County,ANOKA,110.0
1991-Becker County,BECKER,95.0
1991-Beltrami County,BELTRAMI,86.0
1991-Benton County,BENTON,90.0
1991-Big Stone County,BIG STONE,110.0
1991-Blue Earth County,BLUE EARTH,120.0
1991-Brown County,BROWN,125.0
1991-Carlton County,CARLTON,85.0
1991-Carver County,CARVER,119.0
1991-Cass County,CASS,85.0
1991-Chippewa County,CHIPPEWA,115.0
1991-Chisago County,CHISAGO,93.0
1991-Clay County,CLAY,104.0
1991-Clearwater County,CLEARWATER,95.0
1991-Cottonwood County,COTTONWOOD,120.0
1991-Crow Wing County,CROW WING,81.0
1991-Douglas County,DOUGLAS,110.0
1991-Faribault County,FARIBAULT,129.0
1991-Freeborn County,FREEBORN,128.0
1991-Grant County,GRANT,113.0
1991-Hennepin County,HENNEPIN,106.0
1991-Hubbard County,HUBBARD,90.0
1991-Isanti County,ISANTI,96.0
1991-Jackson County,JACKSON,120.0
1991-Kanabec County,KANABEC,96.0
1991-Kandiyohi County,KANDIYOHI,120.0
1991-Kittson County,KITTSON,85.0
1991-Koochiching County,KOOCHICHING,86.0
1991-Lac Qui Parle County,LAC QUI PARLE,115.0
1991-Le Sueur County,LE SUEUR,120.0
1991-Lincoln County,LINCOLN,120.0
1991-Lyon County,LYON,122.0
1991-Mahnomen County,MAHNOMEN,96.0
1991-Marshall County,MARSHALL,95.0
1991-Martin County,MARTIN,120.0
1991-Mcleod County,MCLEOD,124.0
1991-Meeker County,MEEKER,124.0
1991-Mille Lacs County,MILLE LACS,96.0
1991-Morrison County,MORRISON,92.0
1991-Murray County,MURRAY,121.0
1991-Nicollet County,NICOLLET,130.0
1991-Nobles County,NOBLES,120.0
1991-Norman County,NORMAN,100.0
1991-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,87.5
1991-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,85.0
1991-Otter Tail County,OTTER TAIL,105.0
1991-Pennington County,PENNINGTON,94.0
1991-Pine County,PINE,90.0
1991-Pipestone County,PIPESTONE,115.0
1991-Polk County,POLK,94.0
1991-Pope County,POPE,112.0
1991-Red Lake County,RED LAKE,95.0
1991-Redwood County,REDWOOD,125.0
1991-Renville County,RENVILLE,131.0
1991-Rice County,RICE,125.0
1991-Rock County,ROCK,106.0
1991-Roseau County,ROSEAU,91.0
1991-Scott County,SCOTT,125.0
1991-Sherburne County,SHERBURNE,124.0
1991-Sibley County,SIBLEY,127.0
1991-Stearns County,STEARNS,120.0
1991-Steele County,STEELE,130.0
1991-Stevens County,STEVENS,115.0
1991-Swift County,SWIFT,120.0
1991-Todd County,TODD,86.0
1991-Traverse County,TRAVERSE,105.0
1991-Wadena County,WADENA,85.0
1991-Waseca County,WASECA,122.0
1991-Washington County,WASHINGTON,120.0
1991-Watonwan County,WATONWAN,120.0
1991-Wilkin County,WILKIN,104.0
1991-Wright County,WRIGHT,118.0
1991-Yellow Medicine County,YELLOW MEDICINE,120.0
1992-Aitkin County,AITKIN,60.0
1992-Anoka County,ANOKA,79.0
1992-Becker County,BECKER,47.0
1992-Beltrami County,BELTRAMI,34.0
1992-Benton County,BENTON,74.0
1992-Big Stone County,BIG STONE,102.0
1992-Blue Earth County,BLUE EARTH,142.0
1992-Brown County,BROWN,139.0
1992-Carlton County,CARLTON,41.0
1992-Carver County,CARVER,120.0
1992-Cass County,CASS,45.0
1992-Chippewa County,CHIPPEWA,109.0
1992-Chisago County,CHISAGO,87.0
1992-Clay County,CLAY,62.0
1992-Clearwater County,CLEARWATER,46.0
1992-Cottonwood County,COTTONWOOD,129.0
1992-Crow Wing County,CROW WING,51.0
1992-Douglas County,DOUGLAS,83.0
1992-Faribault County,FARIBAULT,143.0
1992-Freeborn County,FREEBORN,136.0
1992-Grant County,GRANT,87.0
1992-Hennepin County,HENNEPIN,105.0
1992-Hubbard County,HUBBARD,55.0
1992-Isanti County,ISANTI,79.0
1992-Jackson County,JACKSON,117.0
1992-Kanabec County,KANABEC,92.0
1992-Kandiyohi County,KANDIYOHI,103.0
1992-Kittson County,KITTSON,35.0
1992-Koochiching County,KOOCHICHING,50.0
1992-Lac Qui Parle County,LAC QUI PARLE,107.0
1992-Le Sueur County,LE SUEUR,125.0
1992-Lincoln County,LINCOLN,105.0
1992-Lyon County,LYON,121.0
1992-Mahnomen County,MAHNOMEN,40.0
1992-Marshall County,MARSHALL,51.0
1992-Martin County,MARTIN,144.0
1992-Mcleod County,MCLEOD,126.0
1992-Meeker County,MEEKER,110.0
1992-Mille Lacs County,MILLE LACS,88.0
1992-Morrison County,MORRISON,64.0
1992-Murray County,MURRAY,113.0
1992-Nicollet County,NICOLLET,139.0
1992-Nobles County,NOBLES,114.0
1992-Norman County,NORMAN,45.0
1992-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,40.0
1992-Otter Tail County,OTTER TAIL,78.0
1992-Pennington County,PENNINGTON,37.0
1992-Pine County,PINE,76.0
1992-Pipestone County,PIPESTONE,104.0
1992-Polk County,POLK,39.0
1992-Pope County,POPE,103.0
1992-Red Lake County,RED LAKE,34.0
1992-Redwood County,REDWOOD,131.0
1992-Renville County,RENVILLE,125.0
1992-Rice County,RICE,131.0
1992-Rock County,ROCK,115.0
1992-Roseau County,ROSEAU,33.0
1992-Scott County,SCOTT,120.0
1992-Sherburne County,SHERBURNE,91.0
1992-Sibley County,SIBLEY,126.0
1992-Stearns County,STEARNS,105.0
1992-Steele County,STEELE,116.0
1992-Stevens County,STEVENS,105.0
1992-Swift County,SWIFT,103.0
1992-Todd County,TODD,58.0
1992-Traverse County,TRAVERSE,102.0
1992-Wadena County,WADENA,52.0
1992-Waseca County,WASECA,133.0
1992-Washington County,WASHINGTON,91.0
1992-Watonwan County,WATONWAN,146.0
1992-Wilkin County,WILKIN,74.0
1992-Wright County,WRIGHT,114.0
1992-Yellow Medicine County,YELLOW MEDICINE,111.0
1993-Anoka County,ANOKA,72.0
1993-Becker County,BECKER,23.0
1993-Benton County,BENTON,56.0
1993-Big Stone County,BIG STONE,53.0
1993-Blue Earth County,BLUE EARTH,90.0
1993-Brown County,BROWN,78.0
1993-Carver County,CARVER,90.0
1993-Cass County,CASS,20.0
1993-Chippewa County,CHIPPEWA,58.0
1993-Chisago County,CHISAGO,54.0
1993-Clay County,CLAY,45.0
1993-Clearwater County,CLEARWATER,13.0
1993-Cottonwood County,COTTONWOOD,56.0
1993-Crow Wing County,CROW WING,41.0
1993-Douglas County,DOUGLAS,29.0
1993-Faribault County,FARIBAULT,81.0
1993-Freeborn County,FREEBORN,75.0
1993-Grant County,GRANT,60.0
1993-Hennepin County,HENNEPIN,77.0
1993-Hubbard County,HUBBARD,19.0
1993-Isanti County,ISANTI,64.0
1993-Jackson County,JACKSON,61.0
1993-Kanabec County,KANABEC,57.0
1993-Kandiyohi County,KANDIYOHI,61.0
1993-Lac Qui Parle County,LAC QUI PARLE,70.0
1993-Le Sueur County,LE SUEUR,86.0
1993-Lincoln County,LINCOLN,27.0
1993-Lyon County,LYON,62.0
1993-Mahnomen County,MAHNOMEN,7.0
1993-Marshall County,MARSHALL,11.0
1993-Martin County,MARTIN,72.0
1993-Mcleod County,MCLEOD,77.0
1993-Meeker County,MEEKER,68.0
1993-Mille Lacs County,MILLE LACS,71.0
1993-Morrison County,MORRISON,39.0
1993-Murray County,MURRAY,43.0
1993-Nicollet County,NICOLLET,96.0
1993-Nobles County,NOBLES,43.0
1993-Norman County,NORMAN,29.0
1993-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,10.0
1993-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,30.3
1993-Otter Tail County,OTTER TAIL,44.0
1993-Pennington County,PENNINGTON,29.0
1993-Pine County,PINE,50.0
1993-Pipestone County,PIPESTONE,33.0
1993-Polk County,POLK,42.0
1993-Pope County,POPE,58.0
1993-Red Lake County,RED LAKE,36.0
1993-Redwood County,REDWOOD,67.0
1993-Renville County,RENVILLE,73.0
1993-Rice County,RICE,87.0
1993-Rock County,ROCK,62.0
1993-Roseau County,ROSEAU,10.0
1993-Scott County,SCOTT,84.0
1993-Sherburne County,SHERBURNE,78.0
1993-Sibley County,SIBLEY,82.0
1993-Stearns County,STEARNS,57.0
1993-Steele County,STEELE,52.0
1993-Stevens County,STEVENS,67.0
1993-Swift County,SWIFT,73.0
1993-Todd County,TODD,35.0
1993-Traverse County,TRAVERSE,67.0
1993-Wadena County,WADENA,40.0
1993-Waseca County,WASECA,82.0
1993-Washington County,WASHINGTON,114.0
1993-Watonwan County,WATONWAN,86.0
1993-Wilkin County,WILKIN,50.0
1993-Wright County,WRIGHT,86.0
1993-Yellow Medicine County,YELLOW MEDICINE,67.0
1994-Aitkin County,AITKIN,109.0
1994-Anoka County,ANOKA,120.0
1994-Becker County,BECKER,100.0
1994-Beltrami County,BELTRAMI,77.0
1994-Benton County,BENTON,127.0
1994-Big Stone County,BIG STONE,123.0
1994-Blue Earth County,BLUE EARTH,147.0
1994-Brown County,BROWN,152.0
1994-Carver County,CARVER,159.0
1994-Cass County,CASS,90.0
1994-Chippewa County,CHIPPEWA,147.0
1994-Chisago County,CHISAGO,106.0
1994-Clay County,CLAY,106.0
1994-Clearwater County,CLEARWATER,74.0
1994-Cottonwood County,COTTONWOOD,140.0
1994-Crow Wing County,CROW WING,100.0
1994-Douglas County,DOUGLAS,114.0
1994-Faribault County,FARIBAULT,148.0
1994-Freeborn County,FREEBORN,153.0
1994-Grant County,GRANT,123.0
1994-Hennepin County,HENNEPIN,140.0
1994-Hubbard County,HUBBARD,110.0
1994-Isanti County,ISANTI,134.0
1994-Jackson County,JACKSON,138.0
1994-Kanabec County,KANABEC,116.0
1994-Kandiyohi County,KANDIYOHI,156.0
1994-Kittson County,KITTSON,77.0
1994-Lac Qui Parle County,LAC QUI PARLE,134.0
1994-Le Sueur County,LE SUEUR,148.0
1994-Lincoln County,LINCOLN,131.0
1994-Lyon County,LYON,144.0
1994-Mahnomen County,MAHNOMEN,100.0
1994-Marshall County,MARSHALL,70.0
1994-Martin County,MARTIN,147.0
1994-Mcleod County,MCLEOD,149.0
1994-Meeker County,MEEKER,130.0
1994-Mille Lacs County,MILLE LACS,113.0
1994-Morrison County,MORRISON,124.0
1994-Murray County,MURRAY,138.0
1994-Nicollet County,NICOLLET,157.0
1994-Nobles County,NOBLES,138.0
1994-Norman County,NORMAN,95.0
1994-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,71.0
1994-Otter Tail County,OTTER TAIL,115.0
1994-Pennington County,PENNINGTON,72.0
1994-Pine County,PINE,123.0
1994-Pipestone County,PIPESTONE,132.0
1994-Polk County,POLK,90.0
1994-Pope County,POPE,123.0
1994-Red Lake County,RED LAKE,64.0
1994-Redwood County,REDWOOD,150.0
1994-Renville County,RENVILLE,156.0
1994-Rice County,RICE,156.0
1994-Rock County,ROCK,144.0
1994-Roseau County,ROSEAU,80.0
1994-Scott County,SCOTT,138.0
1994-Sherburne County,SHERBURNE,121.0
1994-Sibley County,SIBLEY,156.0
1994-Stearns County,STEARNS,128.0
1994-Steele County,STEELE,151.0
1994-Stevens County,STEVENS,135.0
1994-Swift County,SWIFT,142.0
1994-Todd County,TODD,112.0
1994-Traverse County,TRAVERSE,116.0
1994-Wadena County,WADENA,106.0
1994-Waseca County,WASECA,151.0
1994-Washington County,WASHINGTON,135.0
1994-Watonwan County,WATONWAN,148.0
1994-Wilkin County,WILKIN,112.0
1994-Wright County,WRIGHT,135.0
1994-Yellow Medicine County,YELLOW MEDICINE,141.0
1995-Anoka County,ANOKA,109.0
1995-Becker County,BECKER,88.0
1995-Beltrami County,BELTRAMI,83.0
1995-Benton County,BENTON,116.0
1995-Big Stone County,BIG STONE,99.0
1995-Blue Earth County,BLUE EARTH,129.0
1995-Brown County,BROWN,128.0
1995-Carlton County,CARLTON,97.0
1995-Carver County,CARVER,132.0
1995-Cass County,CASS,87.0
1995-Chippewa County,CHIPPEWA,114.0
1995-Chisago County,CHISAGO,101.0
1995-Clay County,CLAY,86.0
1995-Clearwater County,CLEARWATER,91.0
1995-Cottonwood County,COTTONWOOD,117.0
1995-Crow Wing County,CROW WING,79.0
1995-Douglas County,DOUGLAS,98.0
1995-Faribault County,FARIBAULT,136.0
1995-Freeborn County,FREEBORN,131.0
1995-Grant County,GRANT,105.0
1995-Hennepin County,HENNEPIN,123.0
1995-Hubbard County,HUBBARD,93.0
1995-Isanti County,ISANTI,104.0
1995-Jackson County,JACKSON,123.0
1995-Kanabec County,KANABEC,97.0
1995-Kandiyohi County,KANDIYOHI,124.0
1995-Kittson County,KITTSON,77.0
1995-Lac Qui Parle County,LAC QUI PARLE,107.0
1995-Le Sueur County,LE SUEUR,136.0
1995-Lincoln County,LINCOLN,101.0
1995-Lyon County,LYON,109.0
1995-Mahnomen County,MAHNOMEN,84.0
1995-Marshall County,MARSHALL,86.0
1995-Martin County,MARTIN,135.0
1995-Mcleod County,MCLEOD,133.0
1995-Meeker County,MEEKER,122.0
1995-Mille Lacs County,MILLE LACS,91.0
1995-Morrison County,MORRISON,106.0
1995-Murray County,MURRAY,111.0
1995-Nicollet County,NICOLLET,140.0
1995-Nobles County,NOBLES,115.0
1995-Norman County,NORMAN,86.0
1995-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,96.0
1995-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,79.0
1995-Otter Tail County,OTTER TAIL,94.0
1995-Pennington County,PENNINGTON,84.0
1995-Pine County,PINE,98.0
1995-Pipestone County,PIPESTONE,104.0
1995-Polk County,POLK,88.0
1995-Pope County,POPE,103.0
1995-Red Lake County,RED LAKE,88.0
1995-Redwood County,REDWOOD,121.0
1995-Renville County,RENVILLE,127.0
1995-Rice County,RICE,129.0
1995-Rock County,ROCK,110.0
1995-Roseau County,ROSEAU,81.0
1995-Scott County,SCOTT,134.0
1995-Sherburne County,SHERBURNE,117.0
1995-Sibley County,SIBLEY,131.0
1995-Stearns County,STEARNS,111.0
1995-Steele County,STEELE,128.0
1995-Stevens County,STEVENS,102.0
1995-Swift County,SWIFT,110.0
1995-Todd County,TODD,97.0
1995-Traverse County,TRAVERSE,101.0
1995-Wadena County,WADENA,91.0
1995-Waseca County,WASECA,128.0
1995-Washington County,WASHINGTON,124.0
1995-Watonwan County,WATONWAN,128.0
1995-Wilkin County,WILKIN,97.0
1995-Wright County,WRIGHT,120.0
1995-Yellow Medicine County,YELLOW MEDICINE,113.0
1996-Anoka County,ANOKA,92.0
1996-Becker County,BECKER,91.0
1996-Beltrami County,BELTRAMI,74.0
1996-Benton County,BENTON,96.0
1996-Big Stone County,BIG STONE,111.0
1996-Blue Earth County,BLUE EARTH,140.0
1996-Brown County,BROWN,143.0
1996-Carlton County,CARLTON,75.0
1996-Carver County,CARVER,132.0
1996-Cass County,CASS,90.0
1996-Chippewa County,CHIPPEWA,130.0
1996-Chisago County,CHISAGO,96.0
1996-Clay County,CLAY,97.0
1996-Clearwater County,CLEARWATER,87.0
1996-Cottonwood County,COTTONWOOD,127.0
1996-Crow Wing County,CROW WING,87.0
1996-Douglas County,DOUGLAS,90.0
1996-Faribault County,FARIBAULT,140.0
1996-Freeborn County,FREEBORN,134.0
1996-Grant County,GRANT,112.0
1996-Hennepin County,HENNEPIN,114.0
1996-Hubbard County,HUBBARD,85.0
1996-Isanti County,ISANTI,87.0
1996-Jackson County,JACKSON,140.0
1996-Kanabec County,KANABEC,56.0
1996-Kandiyohi County,KANDIYOHI,121.0
1996-Kittson County,KITTSON,57.0
1996-Lac Qui Parle County,LAC QUI PARLE,120.0
1996-Le Sueur County,LE SUEUR,129.0
1996-Lincoln County,LINCOLN,108.0
1996-Lyon County,LYON,124.0
1996-Mahnomen County,MAHNOMEN,103.0
1996-Marshall County,MARSHALL,68.0
1996-Martin County,MARTIN,148.0
1996-Mcleod County,MCLEOD,133.0
1996-Meeker County,MEEKER,120.0
1996-Mille Lacs County,MILLE LACS,84.0
1996-Morrison County,MORRISON,77.0
1996-Murray County,MURRAY,115.0
1996-Nicollet County,NICOLLET,147.0
1996-Nobles County,NOBLES,124.0
1996-Norman County,NORMAN,95.0
1996-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,89.4
1996-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,93.6
1996-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,115.0
1996-Otter Tail County,OTTER TAIL,95.0
1996-Pennington County,PENNINGTON,60.0
1996-Pine County,PINE,77.0
1996-Pipestone County,PIPESTONE,115.0
1996-Polk County,POLK,86.0
1996-Pope County,POPE,110.0
1996-Red Lake County,RED LAKE,88.0
1996-Redwood County,REDWOOD,137.0
1996-Renville County,RENVILLE,140.0
1996-Rice County,RICE,128.0
1996-Rock County,ROCK,124.0
1996-Roseau County,ROSEAU,88.0
1996-Scott County,SCOTT,120.0
1996-Sherburne County,SHERBURNE,112.0
1996-Sibley County,SIBLEY,139.0
1996-Stearns County,STEARNS,107.0
1996-Steele County,STEELE,133.0
1996-Stevens County,STEVENS,123.0
1996-Swift County,SWIFT,122.0
1996-Todd County,TODD,88.0
1996-Traverse County,TRAVERSE,118.0
1996-Wadena County,WADENA,90.0
1996-Waseca County,WASECA,134.0
1996-Washington County,WASHINGTON,116.0
1996-Watonwan County,WATONWAN,143.0
1996-Wilkin County,WILKIN,111.0
1996-Wright County,WRIGHT,114.0
1996-Yellow Medicine County,YELLOW MEDICINE,128.0
1997-Anoka County,ANOKA,103.0
1997-Becker County,BECKER,92.0
1997-Beltrami County,BELTRAMI,79.0
1997-Benton County,BENTON,114.0
1997-Big Stone County,BIG STONE,119.0
1997-Blue Earth County,BLUE EARTH,144.0
1997-Brown County,BROWN,139.0
1997-Carlton County,CARLTON,105.0
1997-Carver County,CARVER,128.0
1997-Cass County,CASS,100.0
1997-Chippewa County,CHIPPEWA,128.0
1997-Chisago County,CHISAGO,111.0
1997-Clay County,CLAY,111.0
1997-Clearwater County,CLEARWATER,80.0
1997-Cottonwood County,COTTONWOOD,130.0
1997-Crow Wing County,CROW WING,101.0
1997-Douglas County,DOUGLAS,113.0
1997-Faribault County,FARIBAULT,150.0
1997-Freeborn County,FREEBORN,149.0
1997-Grant County,GRANT,138.0
1997-Hennepin County,HENNEPIN,130.0
1997-Hubbard County,HUBBARD,119.0
1997-Isanti County,ISANTI,111.0
1997-Itasca County,ITASCA,86.0
1997-Jackson County,JACKSON,128.0
1997-Kanabec County,KANABEC,106.0
1997-Kandiyohi County,KANDIYOHI,124.0
1997-Kittson County,KITTSON,91.0
